16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,16cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,16cell,16cell,16cell,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,lateblast,lateblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,midblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,midblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,earlyblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,lateblast,late2cell,late2cell,late2cell,late2cell,late2cell,late2cell,late2cell,late2cell,mid2cell,mid2cell,mid2cell,mid2cell,mid2cell,mid2cell,mid2cell,mid2cell,mid2cell,mid2cell,mid2cell,mid2cell,late2cell,late2cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,8cell,midblast,16cell,early2cell,early2cell,early2cell,early2cell,early2cell,early2cell,early2cell,early2cell,zygote,zygote,zygote,zygote
0.75,0.8,0.8,0.8,0.783333333333333,0.783333333333333,0.9,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.883333333333333,0.883333333333333,0.883333333333333,0.883333333333333,0.883333333333333,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.533333333333333,0.4,0.3,0.283333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.75,0.8,0.8,0.8,0.783333333333333,0.783333333333333,0.9,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.883333333333333,0.883333333333333,0.883333333333333,0.883333333333333,0.883333333333333,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.533333333333333,0.4,0.3,0.283333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.75,0.8,0.8,0.8,0.783333333333333,0.783333333333333,0.9,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.883333333333333,0.883333333333333,0.883333333333333,0.883333333333333,0.883333333333333,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.533333333333333,0.4,0.3,0.283333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.75,0.8,0.8,0.8,0.783333333333333,0.783333333333333,0.9,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.883333333333333,0.883333333333333,0.883333333333333,0.883333333333333,0.883333333333333,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.533333333333333,0.4,0.3,0.283333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.75,0.8,0.8,0.8,0.783333333333333,0.783333333333333,0.9,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.883333333333333,0.883333333333333,0.883333333333333,0.883333333333333,0.883333333333333,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.533333333333333,0.4,0.3,0.283333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.75,0.8,0.8,0.8,0.783333333333333,0.783333333333333,0.9,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.883333333333333,0.883333333333333,0.883333333333333,0.883333333333333,0.883333333333333,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.533333333333333,0.4,0.3,0.283333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.75,0.8,0.8,0.8,0.783333333333333,0.783333333333333,0.9,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.883333333333333,0.883333333333333,0.883333333333333,0.883333333333333,0.883333333333333,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.533333333333333,0.4,0.3,0.283333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.75,0.8,0.8,0.8,0.783333333333333,0.783333333333333,0.9,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.883333333333333,0.883333333333333,0.883333333333333,0.883333333333333,0.883333333333333,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.533333333333333,0.4,0.3,0.283333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.416666666666667,0.433333333333333,0.433333333333333,0.433333333333333,0.433333333333333,0.433333333333333,0.483333333333333,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.466666666666667,0.466666666666667,0.466666666666667,0.466666666666667,0.466666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,1,0.233333333333333,0.133333333333333,0.133333333333333,0.0833333333333333,0.1,0.05,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0833333333333333,0.1,0.333333333333333,0.316666666666667,0.316666666666667,0.316666666666667,0.316666666666667,0.2,0.2,0.2,0.25,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.283333333333333,0.166666666666667,0.2,0.216666666666667,0.183333333333333,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.116666666666667,0.0333333333333333,0.0333333333333333,0.0666666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.05,0.0666666666666667,0.05,0.05,0.05,0.05,0.05,0.05,0.0833333333333333,0.1,0.166666666666667,0.15,0.15,0.133333333333333,0.15,0.15,0.15,0.0833333333333333,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.116666666666667,0.166666666666667,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
0.566666666666667,0.566666666666667,0.566666666666667,0.566666666666667,0.566666666666667,0.566666666666667,0.5,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.516666666666667,0.516666666666667,0.516666666666667,0.516666666666667,0.516666666666667,0.45,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.233333333333333,1,0.6,0.666666666666667,0.0333333333333333,0.0333333333333333,0.05,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.05,0.05,0.05,0.0333333333333333,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,0,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0.0333333333333333,0.116666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.05,0.0333333333333333,0.05,0.05,0.05,0.05,0.05,0.0666666666666667,0.05,0.0166666666666667,0.05,0.05,0.05,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.116666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0.15,0,0,0,0,0,0,0,0,0,0,0,0
0.466666666666667,0.466666666666667,0.466666666666667,0.466666666666667,0.466666666666667,0.466666666666667,0.4,0.433333333333333,0.433333333333333,0.433333333333333,0.433333333333333,0.433333333333333,0.433333333333333,0.433333333333333,0.433333333333333,0.433333333333333,0.433333333333333,0.433333333333333,0.433333333333333,0.433333333333333,0.433333333333333,0.433333333333333,0.433333333333333,0.433333333333333,0.433333333333333,0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.35,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.133333333333333,0.6,1,0.666666666666667,0.0333333333333333,0.0333333333333333,0.05,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.05,0.05,0.05,0.0333333333333333,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,0,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0.0333333333333333,0.1,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.05,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.05,0.0333333333333333,0.0166666666666667,0.0166666666666667,0.0333333333333333,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0333333333333333,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0
